161,2,1,第七届大广赛,广告策划案,二等奖,第1页,http://www.sun-ada.net/htm/06-hjcn/7th/gongbu/dj-F2.html
162,2,1,第七届大广赛,广告策划案,三等奖,第1页,http://www.sun-ada.net/htm/06-hjcn/7th/gongbu/dj-F3.html
163,2,1,第七届大广赛,广告策划案,优秀奖,第1页,http://www.sun-ada.net/htm/06-hjcn/7th/gongbu/yx-F-1.html
164,2,1,第七届大广赛,广告策划案,优秀奖,第2页,http://www.sun-ada.net/htm/06-hjcn/7th/gongbu/yx-F-2.html
165,2,1,第七届大广赛,广告策划案,优秀奖,第3页,http://www.sun-ada.net/htm/06-hjcn/7th/gongbu/yx-F-3.html
166,2,1,第七届大广赛,广告策划案,优秀奖,第4页,http://www.sun-ada.net/htm/06-hjcn/7th/gongbu/yx-F-4.html
167,2,1,第七届大广赛,广告策划案,优秀奖,第5页,http://www.sun-ada.net/htm/06-hjcn/7th/gongbu/yx-F-5.html
168,2,1,第七届大广赛,综合创意类,一等奖,第1页,http://www.sun-ada.net/htm/06-hjcn/7th/gongbu/dj-G1.html
169,2,1,第七届大广赛,综合创意类,二等奖,第1页,http://www.sun-ada.net/htm/06-hjcn/7th/gongbu/dj-G2.html
170,2,1,第七届大广赛,综合创意类,三等奖,第1页,http://www.sun-ada.net/htm/06-hjcn/7th/gongbu/dj-G3.html
171,2,1,第七届大广赛,综合创意类,优秀奖,第1页,http://www.sun-ada.net/htm/06-hjcn/7th/gongbu/yx-G.html
172,2,1,第六届大广赛,平面类,一等奖,第1页,http://www.sun-ada.net/htm/06-hjcn/6th/gongbu/dj-A1.html
173,2,1,第六届大广赛,平面类,二等奖,第1页,http://www.sun-ada.net/htm/06-hjcn/6th/gongbu/dj-A2-1.html
174,2,1,第六届大广赛,平面类,二等奖,第2页,http://www.sun-ada.net/htm/06-hjcn/6th/gongbu/dj-A2-2.html
175,2,1,第六届大广赛,平面类,三等奖,第1页,http://www.sun-ada.net/htm/06-hjcn/6th/gongbu/dj-A3-1.html
176,2,1,第六届大广赛,平面类,三等奖,第2页,http://www.sun-ada.net/htm/06-hjcn/6th/gongbu/dj-A3-2.html
177,2,1,第六届大广赛,平面类,三等奖,第3页,http://www.sun-ada.net/htm/06-hjcn/6th/gongbu/dj-A3-3.html
178,2,1,第六届大广赛,平面类,三等奖,第4页,http://www.sun-ada.net/htm/06-hjcn/6th/gongbu/dj-A3-4.html
179,2,1,第六届大广赛,平面类,三等奖,第5页,http://www.sun-ada.net/htm/06-hjcn/6th/gongbu/dj-A3-5.html
180,2,1,第六届大广赛,平面类,三等奖,第2页,http://www.sun-ada.net/htm/06-hjcn/6th/gongbu/dj-A3-2.html
181,2,1,第六届大广赛,平面类,三等奖,第3页,http://www.sun-ada.net/htm/06-hjcn/6th/gongbu/dj-A3-3.html
182,2,1,第六届大广赛,平面类,三等奖,第4页,http://www.sun-ada.net/htm/06-hjcn/6th/gongbu/dj-A3-4.html
183,2,1,第六届大广赛,平面类,三等奖,第5页,http://www.sun-ada.net/htm/06-hjcn/6th/gongbu/dj-A3-5.html
184,2,1,第六届大广赛,平面类,命题01：企业公益命题OPPO,第1页,http://www.sun-ada.net/htm/06-hjcn/6th/gongbu/yx-A01.html
185,2,1,第六届大广赛,平面类,命题02：OPPO智能手机,第1页,http://www.sun-ada.net/htm/06-hjcn/6th/gongbu/yx-A02-1.html
186,2,1,第六届大广赛,平面类,命题02：OPPO智能手机,第2页,http://www.sun-ada.net/htm/06-hjcn/6th/gongbu/yx-A02-2.html
187,2,1,第六届大广赛,平面类,命题03：冰力克无糖含片糖,第1页,http://www.sun-ada.net/htm/06-hjcn/6th/gongbu/yx-A03-1.html
188,2,1,第六届大广赛,平面类,命题03：冰力克无糖含片糖,第2页,http://www.sun-ada.net/htm/06-hjcn/6th/gongbu/yx-A03-2.html
189,2,1,第六届大广赛,平面类,命题03：冰力克无糖含片糖,第3页,http://www.sun-ada.net/htm/06-hjcn/6th/gongbu/yx-A03-3.html
190,2,1,第六届大广赛,平面类,命题03：冰力克无糖含片糖,第4页,http://www.sun-ada.net/htm/06-hjcn/6th/gongbu/yx-A03-4.html
191,2,1,第六届大广赛,平面类,命题04：中华人祖文化苑,第1页,http://www.sun-ada.net/htm/06-hjcn/6th/gongbu/yx-A04.html
192,2,1,第六届大广赛,平面类,命题05：安琪儿妇产医院,第1页,http://www.sun-ada.net/htm/06-hjcn/6th/gongbu/yx-A05.html
193,2,1,第六届大广赛,平面类,命题06：999感冒灵颗粒,第1页,http://www.sun-ada.net/htm/06-hjcn/6th/gongbu/yx-A06-1.html
194,2,1,第六届大广赛,平面类,命题06：999感冒灵颗粒,第2页,http://www.sun-ada.net/htm/06-hjcn/6th/gongbu/yx-A06-2.html
195,2,1,第六届大广赛,平面类,命题07：绿盒凉茶王老吉,第1页,http://www.sun-ada.net/htm/06-hjcn/6th/gongbu/yx-A07.html
196,2,1,第六届大广赛,平面类,命题08：海天招牌拌饭酱,第1页,http://www.sun-ada.net/htm/06-hjcn/6th/gongbu/yx-A08-1.html
197,2,1,第六届大广赛,平面类,命题08：海天招牌拌饭酱,第2页,http://www.sun-ada.net/htm/06-hjcn/6th/gongbu/yx-A08-2.html
198,2,1,第六届大广赛,平面类,命题08：海天招牌拌饭酱,第3页,http://www.sun-ada.net/htm/06-hjcn/6th/gongbu/yx-A08-3.html
